Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
7.8,7.85,7.38,7.184913,2246100,0.8597365617752075,60,15,6.8566666666666665,0.102760870359094,1.09866
7.73,7.74,7.21,6.894518,1981000,0.8597365617752075,60,15,6.603333333333334,0.0987218898777235,1.092538
7.3,7.67,7.2,7.15681,1627300,0.8597365617752075,60,15,6.556666666666666,0.0971147317075704,1.097538
7.51,7.61,7.28,6.857049,1425700,0.8597365617752075,60,15,6.44,0.1210102132619993,1.095218
7.1,7.14,6.77,6.730964,1565100,0.8597365617752075,60,15,6.3,0.0992237059470502,1.097093
6.94,7.03,6.79,6.721265,980700,0.8597365617752075,60,15,6.063333333333333,0.1354999250962738,1.099227
6.81,6.88,6.53,6.352711,951000,0.8597365617752075,60,15,5.806666666666666,0.0938921619535266,1.10595
6.52,6.67,6.42,6.343012,887300,0.8597365617752075,60,15,5.673333333333333,0.1182646363555036,1.097839
6.51,6.77,6.36,6.304217,1200500,0.8597365617752075,60,15,5.53,0.1168165857335578,1.104728
6.53,6.93,6.45,6.323615,989300,0.8597365617752075,60,15,5.52,0.1006789096527923,1.103205
6.51,6.54,6.11,6.013253,1089600,0.8597365617752075,60,15,5.406666666666666,0.1076938598112849,1.101091
6.17,6.25,5.86,5.790181,1043400,0.8597365617752075,60,15,5.23,0.1132715862768802,1.096924
5.98,6.36,5.93,5.916265,1463000,0.8597365617752075,60,15,5.09,0.1096215477272873,1.101091
5.97,6.3,5.91,6.100542,901800,0.8597365617752075,60,15,5.12,0.0945353468213259,1.106893
6.4,6.58,6.25,6.323615,900800,0.8597365617752075,60,15,5.303333333333334,0.087819683178859,1.102293
6.56,6.58,6.25,6.158735,970600,0.8597365617752075,60,15,5.386666666666667,0.0959786620350546,1.101868
6.25,6.39,6.12,6.100542,1060900,0.8597365617752075,60,15,5.386666666666667,0.0939318431094371,1.099614
6.41,6.45,6.15,5.993855,729900,0.8597365617752075,60,15,5.273333333333333,0.0965629368539889,1.096467
6.1,6.23,5.98,6.022952,821500,0.8597365617752075,60,15,5.226666666666667,0.0757424620785071,1.098406
6.23,6.28,6.05,6.022952,807700,0.8597365617752075,60,15,5.2,0.1069130208780807,1.091215
6.18,6.23,5.96,5.858072,1129200,0.8597365617752075,60,15,5.153333333333333,0.1001196934098438,1.08527
6.02,6.15,5.93,5.770783,1100500,0.8597365617752075,60,15,5.066666666666666,0.0963333611983551,1.08737
5.98,6.54,5.95,6.343012,1193600,0.8597365617752075,60,15,5.176666666666667,0.0922060969880835,1.086567
6.53,6.66,6.44,6.391506,1342800,0.8597365617752075,60,15,5.36,0.1226432317332237,1.083835
6.68,6.85,6.52,6.391506,1237900,0.8597365617752075,60,15,5.573333333333333,0.1105262087784525,1.07754
6.6,6.92,6.57,6.643674,1226300,0.8597365617752075,60,15,5.676666666666667,0.0979122788804452,1.082275
6.9,7.61,6.89,6.876446,1944700,0.8597365617752075,60,15,5.843333333333334,0.1527214362265388,1.081105
7.02,7.1,6.71,6.527289,1119200,0.8597365617752075,60,15,5.890000000000001,0.0861822711881648,1.076971
6.68,6.84,6.61,6.546687,1014500,0.8597365617752075,60,15,5.8566666666666665,0.0940189826474186,1.075732
6.66,6.94,6.55,6.711566,762100,0.8597365617752075,60,15,5.8,0.092662365907601,1.072444
