Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
4.79,4.845,4.65,4.79,66500,0.9283370971679688,56,3,3.5100000000000007,0.1877751226529982,1.059973
4.73,4.85,4.51,4.63,93900,0.9283370971679688,56,3,3.633333333333333,0.0900558577230338,1.06262
4.69,4.69,4.5,4.54,26300,0.9283370971679688,56,3,3.703333333333334,0.1500864215574387,1.068833
4.62,4.62,4.25,4.37,66500,0.9283370971679688,56,3,3.653333333333333,0.1448784537877976,1.055075
4.35,4.5,4.0,4.15,120300,0.9283370971679688,56,3,3.5133333333333336,0.0883903349424571,1.054953
4.22,4.22,3.89,4.06,98300,0.9283370971679688,56,3,3.353333333333333,0.1646179161885634,1.05847
4.03,4.27,4.03,4.11,27300,0.9283370971679688,56,3,3.1933333333333325,0.1435094127046961,1.068365
4.11,4.432,4.0,4.25,41700,0.9283370971679688,56,3,3.1066666666666665,0.1270453026899581,1.072501
4.17,4.232,4.0,4.2,42700,0.9283370971679688,56,3,3.14,0.1154421846792105,1.072766
4.13,4.25,3.96,4.13,94600,0.9283370971679688,56,3,3.1866666666666665,0.1018268047894571,1.058335
4.1,4.29,4.005,4.15,30300,0.9283370971679688,56,3,3.193333333333334,0.1254069204469231,1.061413
4.06,4.21,4.0,4.0,43200,0.9283370971679688,56,3,3.16,0.1374962981765875,1.067886
4.01,4.12,4.0,4.02,24000,0.9283370971679688,56,3,3.0933333333333337,0.1888144389790464,1.071915
4.05,4.49,4.0,4.13,41300,0.9283370971679688,56,3,3.056666666666666,0.133386966801276,1.077424
4.21,4.21,3.92,4.04,38900,0.9283370971679688,56,3,3.05,0.1394447532401935,1.087039
4.0,4.17,4.0,4.0,14600,0.9283370971679688,56,3,3.063333333333333,0.119072763092627,1.083506
4.0,4.12,4.0,4.0,25300,0.9283370971679688,56,3,3.056666666666666,0.1216255746635147,1.077819
4.0,4.25,3.705,3.82,459800,0.9283370971679688,56,3,3.0133333333333328,0.1164459192638972,1.080707
3.8,3.85,3.705,3.8,43300,0.9283370971679688,56,3,2.94,0.1434054747307501,1.083952
3.78,3.895,3.66,3.86,33600,0.9283370971679688,56,3,2.873333333333333,0.1433168650958757,1.084363
4.02,4.02,3.64,3.77,165900,0.9283370971679688,56,3,2.8266666666666667,0.0983901217663252,1.090465
3.91,4.02,3.671,3.8,325400,0.9283370971679688,56,3,2.81,0.1062715858481853,1.080334
3.74,4.005,3.68,3.81,54200,0.9283370971679688,56,3,2.81,0.0959461337083998,1.091227
3.82,4.0,3.81,3.91,10400,0.9283370971679688,56,3,2.793333333333333,0.1241130908583141,1.096011
3.92,3.96,3.65,3.7,55400,0.9283370971679688,56,3,2.84,0.1286435490666104,1.090334
3.74,3.91,3.67,3.84,14200,0.9283370971679688,56,3,2.806666666666666,0.1400396946703765,1.092013
3.83,4.06,3.83,3.99,45300,0.9283370971679688,56,3,2.8166666666666664,0.1417052184258771,1.091358
4.07,4.25,4.03,4.17,31200,0.9283370971679688,56,3,2.8433333333333337,0.1361691060463273,1.086933
4.23,4.61,4.0,4.06,178500,0.9283370971679688,56,3,3.0,0.0804970119440365,1.091751
4.1,4.28,3.925,4.06,51200,0.9283370971679688,56,3,3.0733333333333333,0.1180860889305326,1.099989
