Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
6.4,6.4,6.4,6.4,600,0.9996354579925536,56,28,5.45,0.081341923836497,1.099227
6.33,6.38,6.33,6.38,600,0.9996354579925536,56,28,5.3933333333333335,0.0781213044681086,1.10595
6.32,6.32,6.26,6.26,2100,0.9996354579925536,56,28,5.346666666666667,0.0798946434467716,1.097839
6.2,6.36,6.2,6.35,1100,0.9996354579925536,56,28,5.329999999999999,0.0995647831506426,1.104728
6.21,6.3,6.21,6.3,4500,0.9996354579925536,56,28,5.303333333333334,0.0832185960121954,1.103205
6.18,6.27,6.18,6.2,4900,0.9996354579925536,56,28,5.283333333333332,0.1157432135081717,1.101091
6.12,6.38,6.12,6.15,2600,0.9996354579925536,56,28,5.216666666666668,0.0792473335453381,1.096924
6.16,6.39,6.16,6.25,1600,0.9996354579925536,56,28,5.2,0.0999608886974204,1.101091
6.27,6.27,6.06,6.15,3800,0.9996354579925536,56,28,5.183333333333334,0.0927142583982106,1.106893
6.13,6.4,6.13,6.37,5000,0.9996354579925536,56,28,5.256666666666667,0.080342089245172,1.102293
6.28,6.28,6.07,6.07,500,0.9996354579925536,56,28,5.196666666666666,0.0886351058901654,1.101868
6.07,6.07,6.07,6.07,0,0.9996354579925536,56,28,5.170000000000001,0.0973612284507445,1.099614
6.21,6.21,6.2,6.2,2000,0.9996354579925536,56,28,5.113333333333333,0.0922024942720257,1.096467
6.17,6.17,6.17,6.17,1800,0.9996354579925536,56,28,5.146666666666667,0.0791793359657677,1.098406
6.18,6.19,6.01,6.1,1200,0.9996354579925536,56,28,5.156666666666666,0.0737634804452336,1.091215
6.39,6.5,6.3,6.5,10300,0.9996354579925536,56,28,5.256666666666667,0.077139191868595,1.08527
5.86,6.3,5.86,6.2,3900,0.9996354579925536,56,28,5.266666666666666,0.0751035981789375,1.08737
6.19,6.5,6.19,6.41,2900,0.9996354579925536,56,28,5.37,0.079938431273557,1.086567
6.27,6.27,6.27,6.27,300,0.9996354579925536,56,28,5.293333333333334,0.0630891309350665,1.083835
6.04,6.2,5.98,6.05,9300,0.9996354579925536,56,28,5.243333333333333,0.0892841901355484,1.07754
5.84,6.5,5.84,6.08,8100,0.9996354579925536,56,28,5.133333333333333,0.0815392150137483,1.082275
6.08,6.08,6.08,6.08,200,0.9996354579925536,56,28,5.07,0.079256754875072,1.081105
6.1,6.1,6.1,6.1,400,0.9996354579925536,56,28,5.086666666666666,0.075567543448911,1.076971
6.13,6.13,6.13,6.13,400,0.9996354579925536,56,28,5.103333333333334,0.0972106362206045,1.075732
6.5,6.75,6.43,6.68,8100,0.9996354579925536,56,28,5.303333333333332,0.0898485631318868,1.072444
6.46,6.75,6.46,6.74,1300,0.9996354579925536,56,28,5.516666666666667,0.079725358573943,1.072306
6.46,6.99,6.46,6.99,1100,0.9996354579925536,56,28,5.803333333333334,0.1287465238438562,1.070767
6.88,6.9,6.52,6.9,1100,0.9996354579925536,56,28,5.876666666666668,0.0727379110259195,1.073307
6.51,6.88,6.51,6.88,700,0.9996354579925536,56,28,5.923333333333333,0.076460418545734,1.069519
6.8,6.8,6.49,6.5,4500,0.9996354579925536,56,28,5.760000000000001,0.0745534963743061,1.076079
