Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
20.190001,21.545,19.93,21.33,1134400,0.996903359889984,56,8,20.149999666666663,0.3132330417597427,1.055476
21.1,22.254999,21.059999,21.9,668700,0.996903359889984,56,8,20.009999666666666,0.3032823833972032,1.061121
21.959999,22.58,21.75,22.309999,593700,0.996903359889984,56,8,20.84666633333333,0.4317561164290203,1.057731
22.07,22.709999,21.735001,22.41,650200,0.996903359889984,56,8,21.20666633333333,0.4230439866378282,1.066894
22.41,22.559999,21.85,22.040001,873100,0.996903359889984,56,8,21.25333333333333,0.3154638777676345,1.059973
21.969999,22.07,21.115,21.790001,359700,0.996903359889984,56,8,21.080000666666667,0.433046277016563,1.06262
21.870001,22.135,21.66,21.73,277200,0.996903359889984,56,8,20.853334,0.4299902582486679,1.068833
21.790001,21.82,21.01,21.18,292100,0.996903359889984,56,8,20.566667,0.3915128953598641,1.055075
21.23,21.325001,19.700001,19.860001,660700,0.996903359889984,56,8,19.923333666666668,0.3695390728370266,1.054953
19.77,19.799999,18.34,18.65,683700,0.996903359889984,56,8,18.896667,0.3474922127539933,1.05847
18.790001,19.940001,18.34,19.74,1047700,0.996903359889984,56,8,18.416667,0.40557890737376,1.068365
20.120001,20.67,19.469999,19.860001,627000,0.996903359889984,56,8,18.416667,0.3781799452028823,1.072501
19.42,19.91,19.049999,19.370001,468200,0.996903359889984,56,8,18.65666733333333,0.4964350583150241,1.072766
19.190001,19.92,18.83,19.68,407000,0.996903359889984,56,8,18.63666733333333,0.3845520178211267,1.058335
19.68,19.91,19.120001,19.6,3756300,0.996903359889984,56,8,18.550000333333333,0.4044380131328283,1.061413
19.6,20.530001,19.058001,20.41,489300,0.996903359889984,56,8,18.896666666666665,0.4012184230476325,1.067886
20.540001,20.719999,19.620001,20.0,481000,0.996903359889984,56,8,19.00333333333333,0.3763466353660814,1.071915
19.92,20.059999,18.77,18.799999,540200,0.996903359889984,56,8,18.73666633333333,0.3809486295333438,1.077424
19.1,19.950001,18.695,19.469999,1076600,0.996903359889984,56,8,18.423332666666667,0.4214798004738994,1.087039
19.26,19.809999,18.98,19.780001,646200,0.996903359889984,56,8,18.349999666666665,0.4174949763681608,1.083506
19.85,20.275,19.23,19.24,314600,0.996903359889984,56,8,18.496666666666663,0.2937052887135667,1.077819
19.24,19.584999,18.82,18.92,860500,0.996903359889984,56,8,18.313333666666665,0.3255440206879054,1.080707
19.07,19.450001,18.66,18.940001,612500,0.996903359889984,56,8,18.033333666666667,0.3285721729933769,1.083952
18.950001,19.049999,16.885,17.48,1071900,0.996903359889984,56,8,17.446667,0.3932367889838012,1.084363
17.57,18.07,17.299999,17.66,754200,0.996903359889984,56,8,17.026667,0.3516266627782399,1.090465
17.59,18.469999,17.440001,17.57,375700,0.996903359889984,56,8,16.57,0.4141759004598742,1.080334
17.620001,17.799999,16.51,16.91,458500,0.996903359889984,56,8,16.38,0.4090380494034065,1.091227
16.870001,17.370001,16.360001,16.51,417600,0.996903359889984,56,8,15.996666666666666,0.3806540045211243,1.096011
16.52,16.790001,16.24,16.74,362700,0.996903359889984,56,8,15.72,0.3004811227267322,1.090334
16.469999,16.49,15.94,16.360001,423100,0.996903359889984,56,8,15.536667,0.3544326538662827,1.092013
