Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
10.23,10.555,9.99,10.13,67700,0.9998260140419006,56,9,9.293333333333331,0.1517591671722538,1.077819
10.33,10.69,9.3,9.38,50000,0.9998260140419006,56,9,8.96,0.1311657117398251,1.080707
9.48,10.1,9.48,9.72,59000,0.9998260140419006,56,9,8.743333333333334,0.2186968210989404,1.083952
9.77,10.14,9.61,9.96,26000,0.9998260140419006,56,9,8.686666666666667,0.2401175232308104,1.084363
9.86,10.455,9.08,9.71,43100,0.9998260140419006,56,9,8.796666666666667,0.1301537536916772,1.090465
9.59,9.72,9.09,9.24,65700,0.9998260140419006,56,9,8.636666666666668,0.386427437589959,1.080334
9.28,9.67,8.24,8.27,58200,0.9998260140419006,56,9,8.073333333333332,0.2246073459975462,1.091227
8.24,8.75,8.003,8.36,45500,0.9998260140419006,56,9,7.623333333333333,0.3159880166644916,1.096011
8.35,10.708,8.18,9.78,68500,0.9998260140419006,56,9,7.803333333333333,0.1183773337806875,1.090334
9.95,12.2,9.505,11.59,125000,0.9998260140419006,56,9,8.91,0.144527698204601,1.092013
11.8,12.49,11.657,12.26,104600,0.9998260140419006,56,9,10.21,0.2237079382136006,1.091358
12.24,12.8,11.07,12.46,65100,0.9998260140419006,56,9,11.103333333333332,0.2566221516517441,1.086933
12.45,12.995,12.0,12.35,75500,0.9998260140419006,56,9,11.356666666666667,0.1776824020111506,1.091751
12.35,12.81,11.9,12.58,63400,0.9998260140419006,56,9,11.463333333333331,0.2720383826252636,1.099989
12.48,12.87,12.0,12.19,59200,0.9998260140419006,56,9,11.373333333333337,0.2886251164516419,1.105461
11.44,13.76,10.79,13.36,198200,0.9998260140419006,56,9,11.71,0.2881845333634996,1.09866
14.19,14.29,12.51,12.93,178700,0.9998260140419006,56,9,11.826666666666668,0.2783071319846118,1.092538
12.76,13.205,11.0,11.81,65800,0.9998260140419006,56,9,11.7,0.2344849082300249,1.097538
11.85,12.23,11.375,11.43,49600,0.9998260140419006,56,9,11.056666666666668,0.1746753399112883,1.095218
11.37,11.95,11.195,11.52,57300,0.9998260140419006,56,9,10.586666666666666,0.2085547450894745,1.097093
11.41,12.151,9.82,10.14,70300,0.9998260140419006,56,9,10.03,0.2275843589628993,1.099227
10.3,11.36,10.05,11.01,81800,0.9998260140419006,56,9,9.89,0.2324520582220701,1.10595
11.12,11.847,10.22,10.6,70600,0.9998260140419006,56,9,9.583333333333334,0.166538110355977,1.097839
10.51,11.34,10.51,10.98,54100,0.9998260140419006,56,9,9.863333333333337,0.2912545514008184,1.104728
11.01,11.3,10.4,10.45,44400,0.9998260140419006,56,9,9.676666666666668,0.139755257865494,1.103205
10.45,10.65,8.67,8.94,102000,0.9998260140419006,56,9,9.123333333333331,0.2423121473773768,1.101091
8.9,9.8,8.8,8.8,97500,0.9998260140419006,56,9,8.396666666666667,0.3287739881190419,1.096924
8.68,8.71,7.68,8.03,102400,0.9998260140419006,56,9,7.590000000000002,0.175005147210212,1.101091
8.17,8.8,7.79,7.98,171400,0.9998260140419006,56,9,7.270000000000001,0.130511733323147,1.106893
8.0,8.0,7.01,7.24,81100,0.9998260140419006,56,9,6.75,0.1670208971418458,1.102293
