Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
21.17,22.0,20.809,22.0,18900,0.9998525381088256,60,28,20.336667,0.3700739344746047,1.083388
22.0,22.049999,21.5,21.959999,12700,0.9998525381088256,60,28,20.343333666666663,0.3568724552547841,1.086508
21.58,22.440001,21.459999,21.639999,26700,0.9998525381088256,60,28,20.649999666666663,0.4682216059594072,1.087429
21.34,22.129999,21.143,21.82,31900,0.9998525381088256,60,28,20.866666,0.4484080229241523,1.088815
22.290001,22.299999,21.33,22.0,11200,0.9998525381088256,60,28,20.806666000000003,0.3618722216216721,1.092204
22.040001,22.040001,21.52,21.620001,4200,0.9998525381088256,60,28,20.819999666666664,0.4740439828271917,1.089443
21.959999,22.025,21.120001,21.200001,43200,0.9998525381088256,60,28,20.813333666666665,0.4458032712065821,1.087146
21.59,21.98,21.055,21.610001,20200,0.9998525381088256,60,28,20.60666733333333,0.4372221711496665,1.085069
21.709999,22.0,21.17,21.9,19700,0.9998525381088256,60,28,20.476667666666668,0.4133140015382922,1.086095
21.77,22.799999,21.49,22.26,37500,0.9998525381088256,60,28,20.57000066666667,0.4030197228244287,1.101285
22.139999,23.0,22.139999,22.84,17100,0.9998525381088256,60,28,20.923333666666668,0.4359011418237671,1.090513
22.91,22.93,22.34,22.85,25300,0.9998525381088256,60,28,21.33333333333333,0.4406107553943039,1.079086
22.370001,22.799999,22.02,22.16,16000,0.9998525381088256,60,28,21.65,0.5433929356372231,1.073076
22.018999,22.629999,21.67,21.67,6600,0.9998525381088256,60,28,21.616666666666664,0.4442427063664252,1.072973
21.764999,21.93,20.27,20.27,11400,0.9998525381088256,60,28,21.22666666666667,0.4347176636008704,1.071582
20.6,20.907,19.24,20.200001,90600,0.9998525381088256,60,28,20.36666666666667,0.4431461639696853,1.074229
20.309999,20.57,20.02,20.09,16100,0.9998525381088256,60,28,19.713333666666667,0.4497978696434924,1.067771
20.483,20.483,19.620001,19.799999,11900,0.9998525381088256,60,28,19.186667,0.4269121272109391,1.073042
20.0,20.780001,19.950001,20.700001,15800,0.9998525381088256,60,28,19.03,0.4536785034739979,1.073572
20.530001,20.66,20.35,20.450001,116100,0.9998525381088256,60,28,19.19666666666667,0.484767729715957,1.069176
21.0,22.0,21.0,22.0,27700,0.9998525381088256,60,28,19.316667,0.3810777528273145,1.066576
21.42,21.92,20.93,21.25,12000,0.9998525381088256,60,28,20.050000666666666,0.379232343370347,1.068444
21.700001,21.700001,20.323999,20.709999,12800,0.9998525381088256,60,28,20.233333666666667,0.3598214335002583,1.068262
21.200001,21.940001,20.6,20.940001,13000,0.9998525381088256,60,28,20.319999666666664,0.4151297120428065,1.065201
20.440001,21.18,20.440001,21.0,15900,0.9998525381088256,60,28,19.966666666666665,0.4079388400662798,1.06058
21.469999,21.799999,21.01,21.26,12800,0.9998525381088256,60,28,19.883333333333333,0.4617747262650784,1.059805
21.365,21.799999,21.254999,21.49,12700,0.9998525381088256,60,28,20.066667,0.4532097456154018,1.055476
21.58,21.99,20.834999,21.17,18500,0.9998525381088256,60,28,20.25,0.4379293229028489,1.061121
20.948,21.65,20.67,20.889999,8000,0.9998525381088256,60,28,20.30666666666667,0.3180684363668861,1.057731
20.82,21.75,20.4,21.02,19800,0.9998525381088256,60,28,20.183333,0.41372974161944,1.066894
