Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
6.57,6.7,5.88,6.3,448600,0.9962663054466248,56,28,5.086666666666666,0.0912550817299887,1.059805
6.31,7.16,6.25,7.1,504500,0.9962663054466248,56,28,5.306666666666666,0.0869938236437491,1.055476
7.23,7.88,6.86,7.69,636800,0.9962663054466248,56,28,5.786666666666666,0.1212875556265583,1.061121
7.69,8.34,5.92,6.56,1692100,0.9962663054466248,56,28,6.03,0.1171195027772096,1.057731
6.43,6.74,5.74,6.27,555800,0.9962663054466248,56,28,6.116666666666666,0.0917272894787326,1.066894
6.32,7.052,6.32,6.87,605300,0.9962663054466248,56,28,5.84,0.1281402668033182,1.059973
6.85,8.94,6.423,8.76,1219800,0.9962663054466248,56,28,5.566666666666666,0.1234000558082008,1.06262
8.65,8.7,7.71,8.18,733700,0.9962663054466248,56,28,6.3,0.1157848218450965,1.068833
8.19,9.11,8.19,8.91,659600,0.9962663054466248,56,28,6.936666666666667,0.1031267615094973,1.055075
8.8,9.397,8.27,8.49,559700,0.9962663054466248,56,28,7.616666666666667,0.0964318624750705,1.054953
8.38,8.51,7.95,8.15,314400,0.9962663054466248,56,28,7.526666666666667,0.1112212390876913,1.05847
7.95,8.658,7.9,8.26,349100,0.9962663054466248,56,28,7.516666666666666,0.1150057124904968,1.068365
8.54,9.2,8.295,9.2,535300,0.9962663054466248,56,28,7.300000000000001,0.1436754581171069,1.072501
8.99,9.96,8.61,9.83,641700,0.9962663054466248,56,28,7.536666666666667,0.1136417627371489,1.072766
9.92,11.39,9.51,10.53,872300,0.9962663054466248,56,28,8.096666666666666,0.1179780905563022,1.058335
10.18,10.68,9.89,9.89,541900,0.9962663054466248,56,28,8.853333333333333,0.1127423085992814,1.061413
10.0,10.053,8.88,9.24,618100,0.9962663054466248,56,28,9.083333333333334,0.1154872662045056,1.067886
9.42,10.28,9.41,10.2,575800,0.9962663054466248,56,28,8.886666666666668,0.1119728224496263,1.071915
10.22,10.22,9.0,9.04,409200,0.9962663054466248,56,28,8.776666666666666,0.1193562446639702,1.077424
9.41,9.7,8.15,8.195,1098500,0.9962663054466248,56,28,8.493333333333332,0.1252717528919283,1.087039
8.0,8.25,7.54,8.16,428600,0.9962663054466248,56,28,8.144999999999998,0.0975425540578149,1.083506
8.18,8.678,8.06,8.47,290200,0.9962663054466248,56,28,7.465000000000002,0.1005869041519518,1.077819
8.55,8.97,8.365,8.63,233000,0.9962663054466248,56,28,7.275,0.0938044381547523,1.080707
8.7,8.94,8.05,8.13,280900,0.9962663054466248,56,28,7.420000000000002,0.1074998851737792,1.083952
8.06,8.49,8.04,8.29,195900,0.9962663054466248,56,28,7.41,0.107428800084366,1.084363
8.25,8.6,7.84,8.08,517900,0.9962663054466248,56,28,7.35,0.1180020848942414,1.090465
7.9,8.06,7.18,7.3,430400,0.9962663054466248,56,28,7.166666666666666,0.1199656788098348,1.080334
7.24,7.65,7.13,7.36,192600,0.9962663054466248,56,28,6.89,0.1181108974640289,1.091227
7.4,7.605,6.9,6.95,255500,0.9962663054466248,56,28,6.580000000000001,0.0824922475666949,1.096011
6.94,7.67,6.861,7.45,170300,0.9962663054466248,56,28,6.203333333333333,0.1052885398626689,1.090334
