Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
2.07,2.22,2.07,2.16,11500,0.8752036094665527,56,3,1.16,0.0620567356915891,1.068365
2.2,2.27,2.15,2.22,15600,0.8752036094665527,56,3,1.146666666666667,0.0297620498457889,1.072501
2.2,2.22,2.14,2.15,20100,0.8752036094665527,56,3,1.1766666666666672,0.0496012105431991,1.072766
2.2,2.2,2.09,2.1,15100,0.8752036094665527,56,3,1.1566666666666667,0.0478800588016653,1.058335
2.01,2.06,2.01,2.05,7100,0.8752036094665527,56,3,1.1,0.0292116206647436,1.061413
2.05,2.17,2.01,2.01,33500,0.8752036094665527,56,3,1.0533333333333332,0.054403641817303,1.067886
2.01,2.25,2.01,2.03,25300,0.8752036094665527,56,3,1.0299999999999998,0.0474276121759109,1.071915
2.02,2.11,2.01,2.07,11500,0.8752036094665527,56,3,1.0366666666666666,0.0419864818006699,1.077424
2.12,2.12,1.99,2.09,4800,0.8752036094665527,56,3,1.063333333333333,0.0381518331133573,1.087039
2.11,2.14,2.05,2.08,7600,0.8752036094665527,56,3,1.08,0.0336521634062023,1.083506
2.06,2.07,2.01,2.07,2300,0.8752036094665527,56,3,1.08,0.041445022142003,1.077819
2.02,2.07,2.0,2.0,1600,0.8752036094665527,56,3,1.0500000000000005,0.0454403720469634,1.080707
2.07,2.07,2.03,2.04,8500,0.8752036094665527,56,3,1.0366666666666666,0.0624002134517646,1.083952
2.07,2.07,2.0,2.05,3100,0.8752036094665527,56,3,1.0299999999999998,0.0440823024186553,1.084363
2.05,2.12,2.02,2.03,69100,0.8752036094665527,56,3,1.0399999999999996,0.046084305914138,1.090465
2.08,2.08,2.04,2.04,3000,0.8752036094665527,56,3,1.04,0.0393516823895861,1.080334
2.04,2.08,2.04,2.04,2900,0.8752036094665527,56,3,1.0366666666666666,0.0401953466124436,1.091227
2.11,2.11,2.08,2.08,300,0.8752036094665527,56,3,1.0533333333333332,0.0384835516655614,1.096011
2.08,2.1,2.02,2.07,6100,0.8752036094665527,56,3,1.063333333333333,0.0473932623041795,1.090334
2.04,2.13,2.01,2.12,53500,0.8752036094665527,56,3,1.09,0.0473639782083235,1.092013
2.16,2.23,2.12,2.23,41900,0.8752036094665527,56,3,1.14,0.0325163935182157,1.091358
2.25,2.25,2.1,2.25,9600,0.8752036094665527,56,3,1.1999999999999995,0.0351210938985455,1.086933
2.25,2.28,2.17,2.28,5100,0.8752036094665527,56,3,1.2533333333333334,0.0317086937611805,1.091751
2.31,2.37,2.15,2.26,9500,0.8752036094665527,56,3,1.2633333333333332,0.0410174317366508,1.099989
2.07,2.36,2.07,2.21,3000,0.8752036094665527,56,3,1.25,0.0425146771844068,1.105461
2.11,2.33,2.11,2.21,2900,0.8752036094665527,56,3,1.2266666666666666,0.0462809247343694,1.09866
2.24,2.33,2.2,2.2,3700,0.8752036094665527,56,3,1.206666666666667,0.0468313542376117,1.092538
2.2,2.33,2.2,2.33,12200,0.8752036094665527,56,3,1.2466666666666666,0.0450017558443702,1.097538
2.28,2.28,2.25,2.28,5000,0.8752036094665527,56,3,1.27,0.026603001098314,1.095218
2.26,2.27,2.24,2.27,3800,0.8752036094665527,56,3,1.293333333333333,0.0390256020397201,1.097093
