Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
16.889999,17.139999,16.67,16.603899,706500,0.9998192191123962,60,28,15.446666666666667,0.2810887697502772,1.070744
17.16,17.18,16.92,16.555433,420900,0.9998192191123962,60,28,15.866666333333336,0.2710616178568281,1.078272
16.940001,17.17,16.83,16.371269,690100,0.9998192191123962,60,28,16.066666333333334,0.3556365983367043,1.075095
16.940001,17.24,16.940001,16.487585,695700,0.9998192191123962,60,28,16.033332666666666,0.3405872388414683,1.076299
17.08,17.26,16.799999,16.419735,669300,0.9998192191123962,60,28,15.993333,0.2748591784148353,1.078935
16.84,17.030001,16.65,16.506971,547300,0.9998192191123962,60,28,15.946666666666667,0.3600589707286198,1.084305
17.200001,17.200001,16.790001,16.351885,1817400,0.9998192191123962,60,28,15.993334,0.3386088059187709,1.094595
16.799999,16.799999,16.459999,16.041712,651500,0.9998192191123962,60,28,15.946667666666666,0.3320910519420504,1.094212
16.549999,16.629999,16.25,15.828468,921800,0.9998192191123962,60,28,15.816667,0.3139316590288937,1.09243
16.290001,16.34,15.97,15.479526,915900,0.9998192191123962,60,28,15.583333333333332,0.3061126643102994,1.092037
15.7,15.82,15.46,15.023961,1748100,0.9998192191123962,60,28,15.283333,0.3310876672844731,1.099264
15.46,15.97,15.41,15.343825,857700,0.9998192191123962,60,28,14.933333333333332,0.3346648429815965,1.09589
15.77,16.209999,15.73,15.69277,940400,0.9998192191123962,60,28,14.766666666666666,0.4127328015849225,1.090667
16.190001,16.26,16.030001,15.683077,941900,0.9998192191123962,60,28,14.840000333333334,0.3374234826355788,1.091048
15.81,16.200001,15.74,15.919209,807000,0.9998192191123962,60,28,15.066667,0.3301887592374296,1.095722
16.42,16.469999,16.18,16.06679,976600,0.9998192191123962,60,28,15.183333666666666,0.3365906064868811,1.091584
16.33,16.57,16.32,16.302921,204500,0.9998192191123962,60,28,15.23,0.3416428935852573,1.086803
16.42,16.67,16.26,16.096308,772200,0.9998192191123962,60,28,15.36,0.3242600827847047,1.09075
16.110001,16.15,15.65,15.692915,774000,0.9998192191123962,60,28,15.420000333333334,0.3445904197081568,1.09131
15.93,16.27,15.93,15.82082,680800,0.9998192191123962,60,28,15.293333666666664,0.3682041669698948,1.088495
16.0,16.32,15.9,16.047112,423100,0.9998192191123962,60,28,15.130000333333331,0.2894466936005747,1.085658
16.389999,16.809999,16.35,16.539053,585300,0.9998192191123962,60,28,15.113333,0.2880450172715434,1.089064
17.16,17.43,17.139999,16.883411,690100,0.9998192191123962,60,28,15.399999333333334,0.2733015072135792,1.096972
17.16,17.25,17.07,16.952284,422000,0.9998192191123962,60,28,15.759999333333337,0.3153107775897866,1.100594
17.200001,17.200001,16.91,16.666958,559400,0.9998192191123962,60,28,16.066666333333334,0.3098489680187254,1.101406
16.9,17.01,16.799999,16.588249,591400,0.9998192191123962,60,28,16.110000333333332,0.3507398863200106,1.114455
16.83,17.34,16.83,16.91293,895000,0.9998192191123962,60,28,16.010000666666667,0.3442343758004155,1.122347
17.32,17.360001,17.08,16.91293,773500,0.9998192191123962,60,28,15.996667666666667,0.3326281673609221,1.122776
17.1,17.1,16.77,16.607925,668500,0.9998192191123962,60,28,16.080001,0.2415881183355742,1.12376
16.98,16.98,16.719999,16.509539,1006800,0.9998192191123962,60,28,16.086667000000002,0.3142474334108739,1.122889
