Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
10.83,11.11,10.83,10.384597,754900,0.9995174407958984,60,5,9.94,0.1988058051295097,1.075095
11.12,11.25,11.08,10.506328,799000,0.9995174407958984,60,5,9.956666666666663,0.1972960007485338,1.076299
11.27,11.38,11.09,10.478235,876200,0.9995174407958984,60,5,10.053333333333333,0.2552459920408958,1.078935
11.15,11.44,11.14,10.693606,1072800,0.9995174407958984,60,5,10.166666666666666,0.2440409268910096,1.084305
11.45,11.46,11.19,10.590603,2297500,0.9995174407958984,60,5,10.276666666666666,0.1934843276721324,1.094595
11.31,11.39,11.19,10.543783,987900,0.9995174407958984,60,5,10.306666666666668,0.2592035244169198,1.094212
11.26,11.42,11.19,10.590603,693300,0.9995174407958984,60,5,10.33,0.2490356757385135,1.09243
11.22,11.3,10.98,10.319049,1008600,0.9995174407958984,60,5,10.293333333333337,0.2262114121791314,1.092037
10.91,10.94,10.65,10.047495,2555500,0.9995174407958984,60,5,10.196666666666664,0.213914731479014,1.099264
10.75,11.1,10.75,10.375233,1132500,0.9995174407958984,60,5,10.02,0.2161503731616563,1.09589
11.12,11.38,10.99,10.628059,1024900,0.9995174407958984,60,5,9.943333333333332,0.2386348186974365,1.090667
11.28,11.46,11.18,10.674878,1205600,0.9995174407958984,60,5,10.053333333333336,0.2378427651628591,1.091048
11.06,11.32,11.0,10.906731,940100,0.9995174407958984,60,5,10.276666666666666,0.2964760510583061,1.095722
11.41,11.43,11.24,10.935713,1022200,0.9995174407958984,60,5,10.346666666666666,0.2361806855427149,1.091584
11.24,11.35,11.17,10.88741,545500,0.9995174407958984,60,5,10.336666666666666,0.2490435375206387,1.086803
11.21,11.25,11.07,10.771483,890600,0.9995174407958984,60,5,10.293333333333331,0.2506880365187401,1.09075
11.0,11.01,10.72,10.607254,943300,0.9995174407958984,60,5,10.246666666666668,0.2461288134706844,1.09131
11.0,11.29,10.98,10.645897,1247500,0.9995174407958984,60,5,10.133333333333333,0.2260011863925458,1.088495
11.06,11.39,11.0,10.974355,1285200,0.9995174407958984,60,5,10.05,0.2575160689120254,1.085658
11.4,11.64,11.4,11.225528,919800,0.9995174407958984,60,5,10.12,0.2661000288747979,1.089064
11.8,11.88,11.5,11.128923,1879100,0.9995174407958984,60,5,10.333333333333334,0.2028234782989998,1.096972
11.57,11.73,11.49,11.264171,1513000,0.9995174407958984,60,5,10.5,0.2088778903215399,1.100594
11.69,11.76,11.55,11.351115,1045000,0.9995174407958984,60,5,10.6,0.1881521606587763,1.101406
11.72,11.85,11.63,11.428399,781600,0.9995174407958984,60,5,10.643333333333333,0.222890664998111,1.114455
11.84,12.08,11.81,11.592628,835100,0.9995174407958984,60,5,10.746666666666668,0.2209863193016654,1.122347
12.09,12.2,12.03,11.669912,846300,0.9995174407958984,60,5,10.86,0.2455261504369846,1.122776
12.01,12.06,11.71,11.370437,954400,0.9995174407958984,60,5,10.97,0.2574718445860574,1.12376
11.85,11.88,11.51,11.138583,847300,0.9995174407958984,60,5,10.95,0.2381117441646932,1.122889
11.54,11.72,11.47,11.206207,1054500,0.9995174407958984,60,5,10.793333333333337,0.1659387121226108,1.120523
11.49,11.57,11.34,11.099941,842200,0.9995174407958984,60,5,10.633333333333333,0.2108378055941802,1.11371
