Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
14.86,14.97,14.54,14.73,533600,0.9642144441604614,56,19,13.61,0.1809887598134206,1.071582
14.57,15.255,14.525,15.22,373200,0.9642144441604614,56,19,13.716666666666669,0.1737189076182378,1.074229
15.24,15.31,14.23,14.32,527200,0.9642144441604614,56,19,13.863333333333332,0.1793521998845346,1.067771
14.12,14.4,13.83,14.23,643300,0.9642144441604614,56,19,13.756666666666666,0.2280263290827058,1.073042
13.6,16.639999,13.0,15.99,1354600,0.9642144441604614,56,19,13.589999999999998,0.1898829631731689,1.073572
15.67,16.195,15.39,15.74,442200,0.9642144441604614,56,19,13.846666666666666,0.2393679391954078,1.069176
15.73,15.87,15.51,15.65,392800,0.9642144441604614,56,19,14.32,0.1829163396303503,1.066576
15.65,15.85,15.43,15.65,439000,0.9642144441604614,56,19,14.793333333333331,0.2162332891863654,1.068444
15.65,15.87,15.54,15.71,552100,0.9642144441604614,56,19,14.68,0.208950243189834,1.068262
15.8,15.9,15.44,15.77,738600,0.9642144441604614,56,19,14.67,0.1796823016233457,1.065201
15.69,15.755,15.16,15.38,368400,0.9642144441604614,56,19,14.71,0.2026400982320582,1.06058
15.4,15.52,15.31,15.49,376800,0.9642144441604614,56,19,14.62,0.2275393119719449,1.059805
15.4,15.44,15.12,15.35,580000,0.9642144441604614,56,19,14.546666666666669,0.2005715330783132,1.055476
15.35,15.44,14.288,14.85,1001500,0.9642144441604614,56,19,14.406666666666666,0.1692860395487513,1.061121
14.81,14.87,14.48,14.81,547100,0.9642144441604614,56,19,14.23,0.1703793550797146,1.057731
14.87,15.08,14.59,14.79,541700,0.9642144441604614,56,19,14.00333333333333,0.1691552750966894,1.066894
14.77,14.775,14.02,14.06,882500,0.9642144441604614,56,19,13.816666666666665,0.1678952379112529,1.059973
14.04,14.192,13.81,13.91,661800,0.9642144441604614,56,19,13.553333333333333,0.1790798192043829,1.06262
14.0,14.39,13.9,14.09,482200,0.9642144441604614,56,19,13.253333333333332,0.1458334806669379,1.068833
14.12,14.43,13.9,13.9,440500,0.9642144441604614,56,19,13.019999999999998,0.1860730259928294,1.055075
13.9,14.09,13.76,14.0,463900,0.9642144441604614,56,19,12.966666666666663,0.1845671361601668,1.054953
14.0,14.17,13.861,14.0,658000,0.9642144441604614,56,19,12.996666666666664,0.183847243338239,1.05847
14.3,14.58,14.04,14.36,516600,0.9642144441604614,56,19,12.966666666666663,0.1688802679848179,1.068365
14.09,14.28,13.51,14.25,594700,0.9642144441604614,56,19,13.12,0.2129068047157934,1.072501
14.06,14.43,13.725,14.14,1173900,0.9642144441604614,56,19,13.203333333333331,0.2140906641400717,1.072766
14.06,14.12,13.48,13.53,1873600,0.9642144441604614,56,19,13.25,0.1873419087566443,1.058335
13.54,13.71,13.18,13.32,375700,0.9642144441604614,56,19,12.973333333333333,0.2634293821506754,1.061413
13.48,13.79,13.31,13.7,444300,0.9642144441604614,56,19,12.663333333333332,0.1668689283189445,1.067886
13.72,14.11,13.62,13.74,403500,0.9642144441604614,56,19,12.516666666666666,0.1783901501373971,1.071915
13.88,13.88,13.27,13.34,273100,0.9642144441604614,56,19,12.586666666666664,0.1713335116326453,1.077424
