Open,High,Low,Adj Close,Volume,score,industry,event,3 MA,MA_ratio,EUR/USD
2.16,2.22,2.06,2.15,311000,0.99979966878891,56,26,1.19,0.0239012418362195,1.070744
2.15,2.21,2.07,2.12,443100,0.99979966878891,56,26,1.186666666666667,0.0222876175465805,1.078272
2.11,2.15,2.05,2.08,388000,0.99979966878891,56,26,1.1466666666666665,0.0361972671975801,1.075095
2.08,2.34,2.08,2.26,754300,0.99979966878891,56,26,1.1166666666666667,0.0343218606024842,1.076299
2.28,2.319,2.09,2.21,379100,0.99979966878891,56,26,1.1533333333333329,0.025197773406164,1.078935
2.18,2.23,2.12,2.16,407800,0.99979966878891,56,26,1.1833333333333336,0.0377422365725888,1.084305
2.16,2.19,2.093,2.16,280000,0.99979966878891,56,26,1.2100000000000004,0.033824566469963,1.094595
2.13,2.16,2.02,2.05,461500,0.99979966878891,56,26,1.1766666666666672,0.0315500452385228,1.094212
2.03,2.07,1.851,2.02,1071300,0.99979966878891,56,26,1.123333333333333,0.0278377178947657,1.09243
1.98,2.04,1.88,1.89,583700,0.99979966878891,56,26,1.0766666666666669,0.025650369980721,1.092037
1.9,1.9,1.8,1.83,346100,0.99979966878891,56,26,0.9866666666666666,0.0297615921401385,1.099264
1.84,1.84,1.64,1.66,707600,0.99979966878891,56,26,0.9133333333333332,0.0326693709218879,1.09589
1.69,1.75,1.655,1.66,498300,0.99979966878891,56,26,0.7933333333333332,0.0398362775857434,1.090667
1.68,1.69,1.572,1.59,428800,0.99979966878891,56,26,0.7166666666666668,0.0279231947889217,1.091048
1.61,1.61,1.33,1.59,648200,0.99979966878891,56,26,0.6366666666666667,0.0291450793064548,1.095722
1.59,1.68,1.585,1.65,244000,0.99979966878891,56,26,0.6133333333333333,0.0309518237204685,1.091584
1.58,1.642,1.58,1.61,219400,0.99979966878891,56,26,0.6100000000000001,0.030367740578855,1.086803
1.61,1.78,1.575,1.66,882600,0.99979966878891,56,26,0.6166666666666665,0.0302801601845919,1.09075
1.68,1.74,1.6,1.7,409600,0.99979966878891,56,26,0.6399999999999999,0.0318036541810687,1.09131
1.69,1.705,1.6,1.66,272700,0.99979966878891,56,26,0.6566666666666665,0.0332562449848394,1.088495
1.65,1.7,1.59,1.65,264100,0.99979966878891,56,26,0.6733333333333331,0.0241690812052694,1.085658
1.66,1.66,1.59,1.61,284700,0.99979966878891,56,26,0.6699999999999999,0.0248935330784849,1.089064
1.6,1.675,1.6,1.62,313300,0.99979966878891,56,26,0.6399999999999999,0.0247011575086952,1.096972
1.65,1.675,1.61,1.64,232000,0.99979966878891,56,26,0.6266666666666667,0.0257286154720693,1.100594
1.63,1.65,1.55,1.56,292900,0.99979966878891,56,26,0.6233333333333333,0.0290827998553973,1.101406
1.56,1.65,1.53,1.61,302000,0.99979966878891,56,26,0.6066666666666667,0.0315369999503888,1.114455
1.62,1.665,1.59,1.64,188400,0.99979966878891,56,26,0.6033333333333335,0.0319199389991189,1.122347
1.65,1.728,1.63,1.68,236000,0.99979966878891,56,26,0.6033333333333335,0.0314974885384874,1.122776
1.69,1.69,1.59,1.6,287100,0.99979966878891,56,26,0.6433333333333333,0.0212340717918971,1.12376
1.6,1.61,1.53,1.58,224900,0.99979966878891,56,26,0.6399999999999999,0.0261836609994809,1.122889
